model,status,term,coef,se,t,p,n_obs,n_entities,n_periods,r2_within,diagnostic,note,tier_composition
T6-amihud,OK,ret_lag4,-0.0003065242653302472,0.0004624142037137796,-0.6628781358108464,0.507410737437247,72414,252,478,0.001633669313119257,True,,dense=5614;sparse=66800
T6-amihud,OK,ret_lag25,0.0003032060460771778,0.00042705080211004846,0.7099999451565095,0.4777064800317139,72414,252,478,0.001633669313119257,True,,dense=5614;sparse=66800
T6-amihud,OK,log_market_cap,-0.002745708803571429,0.0007462999538222342,-3.679095502430443,0.00023423382918985602,72414,252,478,0.001633669313119257,True,,dense=5614;sparse=66800
T6-amihud,OK,turnover,-0.0010042095610650623,0.0004247124127739758,-2.3644459894782597,0.018059709760010145,72414,252,478,0.001633669313119257,True,,dense=5614;sparse=66800
T6-amihud,OK,foreign_holding_pct,0.001079944335883625,0.0007592331175273521,1.4224146852296902,0.154910254243124,72414,252,478,0.001633669313119257,True,,dense=5614;sparse=66800
T6-foreign_holding_pct,OK,abn_attention_weekend,0.0005052259265578198,0.00027432500550061,1.841705701001786,0.06552233886849779,72414,252,478,0.0016011638407841255,True,,dense=5614;sparse=66800
T6-foreign_holding_pct,OK,interaction,-0.00010196941893166566,0.00016404433629210445,-0.6215967051132719,0.534209065092053,72414,252,478,0.0016011638407841255,True,,dense=5614;sparse=66800
T6-foreign_holding_pct,OK,foreign_holding_pct,0.0010733377271120357,0.0007579374402142431,1.4161297096085392,0.15674187659915328,72414,252,478,0.0016011638407841255,True,,dense=5614;sparse=66800
T6-foreign_holding_pct,OK,att_zero_base,0.000523766598483045,0.0003590002184480802,1.4589589965912342,0.14458077573365058,72414,252,478,0.0016011638407841255,True,,dense=5614;sparse=66800
T6-foreign_holding_pct,OK,ret_lag1,0.00026899426907320013,0.00042754935360292124,0.6291537264795486,0.5292504248972225,72414,252,478,0.0016011638407841255,True,,dense=5614;sparse=66800
T6-foreign_holding_pct,OK,ret_lag4,-0.00030811669740483385,0.0004620501589506604,-0.6668468594504603,0.504872104144757,72414,252,478,0.0016011638407841255,True,,dense=5614;sparse=66800
T6-foreign_holding_pct,OK,ret_lag25,0.00030754131335185953,0.00042712108621113543,0.7200330849501423,0.4715069732377004,72414,252,478,0.0016011638407841255,True,,dense=5614;sparse=66800
T6-foreign_holding_pct,OK,log_market_cap,-0.0027255939808481125,0.0007438469468225376,-3.664186554090095,0.0002483046532359978,72414,252,478,0.0016011638407841255,True,,dense=5614;sparse=66800
T6-foreign_holding_pct,OK,turnover,-0.0010068633296206452,0.00042429922236660744,-2.3730030048244695,0.017646742321161035,72414,252,478,0.0016011638407841255,True,,dense=5614;sparse=66800
T6-foreign_holding_pct,OK,amihud,2.9919793277491956e-05,8.626192960822733e-05,0.34684817987932326,0.7287063972997281,72414,252,478,0.0016011638407841255,True,,dense=5614;sparse=66800
T6-tercile-log_att_mean_level_52:low,OK,abn_attention_weekend,0.00024203338333115057,0.00035144620981427,0.6886783142690849,0.49103218629711565,25442,226,478,0.005102385250042918,True,,sparse=25442
T6-tercile-log_att_mean_level_52:low,OK,att_zero_base,-5.705885800402817e-05,0.00045643836561059826,-0.1250089000027374,0.9005175205286924,25442,226,478,0.005102385250042918,True,,sparse=25442
T6-tercile-log_att_mean_level_52:low,OK,ret_lag1,0.00098137911892406,0.0005261313531500418,1.8652739720763056,0.06215484461735321,25442,226,478,0.005102385250042918,True,,sparse=25442
T6-tercile-log_att_mean_level_52:low,OK,ret_lag4,-0.000949987559093016,0.0006880083011276167,-1.3807792108554886,0.16735933563551497,25442,226,478,0.005102385250042918,True,,sparse=25442
T6-tercile-log_att_mean_level_52:low,OK,ret_lag25,5.464021059242534e-05,0.00047403932662170765,0.1152651426239774,0.9082359021592852,25442,226,478,0.005102385250042918,True,,sparse=25442
T6-tercile-log_att_mean_level_52:low,OK,log_market_cap,-0.0083275990341303,0.0012557518228308985,-6.631564360668826,3.389954983390453e-11,25442,226,478,0.005102385250042918,True,,sparse=25442
T6-tercile-log_att_mean_level_52:low,OK,turnover,-0.0004480062790158742,0.000574357376536268,-0.7800131021518876,0.43539062827593566,25442,226,478,0.005102385250042918,True,,sparse=25442
T6-tercile-log_att_mean_level_52:low,OK,amihud,0.0002140008903707733,0.0001339152403755236,1.5980323805615735,0.11004854677688725,25442,226,478,0.005102385250042918,True,,sparse=25442
T6-tercile-log_att_mean_level_52:low,OK,foreign_holding_pct,-0.0003341042656251939,0.0012171307166834316,-0.27450154781698144,0.7837015072076121,25442,226,478,0.005102385250042918,True,,sparse=25442
T6-tercile-log_att_mean_level_52:mid,OK,abn_attention_weekend,0.0003113285880061636,0.0003690579118994809,0.8435765173108094,0.3989151140438292,23052,203,478,0.0034198340285145346,True,,sparse=23052
T6-tercile-log_att_mean_level_52:mid,OK,att_zero_base,0.0008489137771775535,0.0005570527303528973,1.5239379163257307,0.12753836113966188,23052,203,478,0.0034198340285145346,True,,sparse=23052
T6-tercile-log_att_mean_level_52:mid,OK,ret_lag1,0.00014650186220144582,0.000590281596159307,0.24818978459546523,0.803989848695883,23052,203,478,0.0034198340285145346,True,,sparse=23052
T6-tercile-log_att_mean_level_52:mid,OK,ret_lag4,-0.0003281759332070045,0.0006213128070154959,-0.5281975995045272,0.5973674365128994,23052,203,478,0.0034198340285145346,True,,sparse=23052
T6-tercile-log_att_mean_level_52:mid,OK,ret_lag25,0.00035308922548762185,0.00048628972937276693,0.7260881819220167,0.46779231238612007,23052,203,478,0.0034198340285145346,True,,sparse=23052
T6-tercile-log_att_mean_level_52:mid,OK,log_market_cap,-0.007073950310307544,0.0019986488506291227,-3.5393662614024715,0.000401902777003027,23052,203,478,0.0034198340285145346,True,,sparse=23052
T6-tercile-log_att_mean_level_52:mid,OK,turnover,-0.00041174806333737026,0.0007617787055345039,-0.5405087597565046,0.5888516045753458,23052,203,478,0.0034198340285145346,True,,sparse=23052
T6-tercile-log_att_mean_level_52:mid,OK,amihud,-7.339689034390609e-05,0.00010459269943082893,-0.701740090305693,0.4828485692422677,23052,203,478,0.0034198340285145346,True,,sparse=23052
T6-tercile-log_att_mean_level_52:mid,OK,foreign_holding_pct,-0.0022698159482628824,0.0014829714461537685,-1.5305864142899528,0.1258857861187508,23052,203,478,0.0034198340285145346,True,,sparse=23052
T6-tercile-log_att_mean_level_52:high,OK,abn_attention_weekend,0.0006298773461244456,0.0003915980926543633,1.6084790961441044,0.10774384681351834,23920,147,478,0.0019099242496640745,True,,dense=5614;sparse=18306
T6-tercile-log_att_mean_level_52:high,OK,att_zero_base,0.0006029127820785281,0.001299304923323239,0.4640271665687642,0.6426326196437624,23920,147,478,0.0019099242496640745,True,,dense=5614;sparse=18306
T6-tercile-log_att_mean_level_52:high,OK,ret_lag1,-0.0004073190437436473,0.0006849995618314285,-0.594626721591808,0.5520987912432385,23920,147,478,0.0019099242496640745,True,,dense=5614;sparse=18306
T6-tercile-log_att_mean_level_52:high,OK,ret_lag4,-0.0002280929416745374,0.0007390519157042224,-0.30862911904800877,0.7576064284866941,23920,147,478,0.0019099242496640745,True,,dense=5614;sparse=18306
T6-tercile-log_att_mean_level_52:high,OK,ret_lag25,0.0006155674239011715,0.0007604572544667575,0.8094701185181215,0.4182530546814771,23920,147,478,0.0019099242496640745,True,,dense=5614;sparse=18306
T6-tercile-log_att_mean_level_52:high,OK,log_market_cap,-0.0018441015563600903,0.0011730257160503116,-1.572089623550074,0.11594335330949157,23920,147,478,0.0019099242496640745,True,,dense=5614;sparse=18306
T6-tercile-log_att_mean_level_52:high,OK,turnover,-0.0017188134521469785,0.000795633524152334,-2.16030798096171,0.030759003564733822,23920,147,478,0.0019099242496640745,True,,dense=5614;sparse=18306
T6-tercile-log_att_mean_level_52:high,OK,amihud,0.00013665428105002477,0.00013755956645091676,0.9934189571525365,0.3205161490726418,23920,147,478,0.0019099242496640745,True,,dense=5614;sparse=18306
